Node_no.,x_coor,y_coor,u_x,u_y,u_x_low,u_y_low,u_x_high,u_y_high
1,0.0,0.0,1.0204255741039998e-18,0.0,1.6517005860805511e-06,-8.091097697615623e-06,-6.0930848121643066e-05,5.716085433959961e-05
2,1.0,0.0,0.25,0.0,0.24998839176259935,1.0153744369745255e-05,0.25010688602924347,-2.2113323211669922e-05
3,1.0,1.0,0.25,0.5,0.24999814084731042,0.49999896879307926,0.2499094158411026,0.50005142390728
4,0.0,1.0,0.0,0.4999999999999999,1.8813414499163628e-05,0.49999793991446495,-4.5180320739746094e-05,0.5001583695411682
5,0.0294117647058823,0.0,0.0073529411764705,0.0,0.007354200817644596,-7.3909759521484375e-06,0.007296040654182434,5.556643009185791e-05
6,0.0588235294117647,0.0,0.0147058823529411,0.0,0.014706827234476805,-6.701331585645676e-06,0.014653265476226807,5.40316104888916e-05
7,0.0882352941176471,0.0,0.0220588235294116,0.0,0.02205932908691466,-5.971407517790794e-06,0.022010043263435364,5.245208740234375e-05
8,0.1176470588235295,0.0,0.0294117647058822,0.0,0.02941187471151352,-5.298526957631111e-06,0.029367223381996155,5.105137825012207e-05
9,0.1470588235294119,0.0,0.0367647058823527,0.0,0.03676440264098346,-4.6389177441596985e-06,0.036724358797073364,4.883110523223877e-05
10,0.1764705882352943,0.0,0.0441176470588233,0.0,0.04411700740456581,-3.9746519178152084e-06,0.044081345200538635,4.760921001434326e-05
11,0.2058823529411766,0.0,0.0514705882352939,0.0,0.05146955722011626,-3.2745301723480225e-06,0.05143865942955017,4.5612454414367676e-05
12,0.235294117647059,0.0,0.0588235294117644,0.0,0.05882209772244096,-2.670101821422577e-06,0.05879594385623932,4.391372203826904e-05
13,0.2647058823529414,0.0,0.066176470588235,0.0,0.06617462844587862,-2.040993422269821e-06,0.06615300476551056,4.1604042053222656e-05
14,0.2941176470588239,0.0,0.0735294117647056,0.0,0.07352726347744465,-1.4360994100570679e-06,0.07351082563400269,4.009902477264404e-05
15,0.3235294117647064,0.0,0.0808823529411762,0.0,0.08087976276874542,-8.25151801109314e-07,0.08086827397346497,3.762543201446533e-05
16,0.3529411764705888,0.0,0.0882352941176468,0.0,0.08823230769485235,-2.253800630569458e-07,0.08822572231292725,3.591179847717285e-05
17,0.3823529411764713,0.0,0.0955882352941173,0.0,0.09558488870970905,3.51807102560997e-07,0.09558352828025818,3.3915042877197266e-05
18,0.4117647058823538,0.0,0.1029411764705879,0.0,0.10293744201771915,9.422656148672104e-07,0.10294094681739807,3.135204315185547e-05
19,0.4411764705882362,0.0,0.1102941176470584,0.0,0.11028999229893088,1.4989636838436127e-06,0.11029881238937378,2.9265880584716797e-05
20,0.4705882352941187,0.0,0.117647058823529,0.0,0.11764253652654588,2.0149163901805878e-06,0.11765633523464203,2.7164816856384277e-05
21,0.5000000000000011,0.0,0.1249999999999995,0.0,0.1249950083438307,2.573244273662567e-06,0.12501445412635803,2.4691224098205566e-05
22,0.5294117647058832,0.0,0.1323529411764699,0.0,0.13234759564511478,3.164401277899742e-06,0.13237228989601135,2.250075340270996e-05
23,0.5588235294117656,0.0,0.1397058823529405,0.0,0.1397001938894391,3.652181476354599e-06,0.13973014056682587,2.0012259483337402e-05
24,0.5882352941176479,0.0,0.1470588235294112,0.0,0.14705275488086045,4.171859472990036e-06,0.14708822965621948,1.755356788635254e-05
25,0.6176470588235301,0.0,0.1544117647058818,0.0,0.15440528304316103,4.652421921491623e-06,0.15444624423980713,1.4826655387878418e-05
26,0.6470588235294124,0.0,0.1617647058823524,0.0,0.1617577774450183,5.15347346663475e-06,0.1618044227361679,1.259148120880127e-05
27,0.6764705882352946,0.0,0.169117647058823,0.0,0.1691103249322623,5.621928721666336e-06,0.16916266083717346,9.834766387939453e-06
28,0.7058823529411768,0.0,0.1764705882352937,0.0,0.17646291968412697,6.093643605709076e-06,0.1765209138393402,7.092952728271484e-06
29,0.7352941176470592,0.0,0.1838235294117644,0.0,0.18381546414457262,6.535090506076813e-06,0.1838793009519577,4.306435585021973e-06
30,0.7647058823529413,0.0,0.1911764705882351,0.0,0.19116797903552651,7.011694833636284e-06,0.1912376880645752,1.7136335372924805e-06
31,0.7941176470588236,0.0,0.1985294117647057,0.0,0.1985205626115203,7.421476766467094e-06,0.1985960304737091,-1.0281801223754883e-06
32,0.823529411764706,0.0,0.2058823529411761,0.0,0.20587309915572405,7.87363387644291e-06,0.20595459640026093,-3.829598426818848e-06
33,0.8529411764705882,0.0,0.2132352941176467,0.0,0.2132256559561938,8.292961865663528e-06,0.21331331133842468,-6.571412086486816e-06
34,0.8823529411764703,0.0,0.2205882352941174,0.0,0.220578198088333,8.661998435854912e-06,0.2206718921661377,-9.313225746154785e-06
35,0.9117647058823528,0.0,0.227941176470588,0.0,0.227930722059682,9.04640182852745e-06,0.228030264377594,-1.2487173080444336e-05
36,0.941176470588235,0.0,0.2352941176470587,0.0,0.2352832779288292,9.446404874324799e-06,0.23538930714130402,-1.5661120414733887e-05
37,0.9705882352941172,0.0,0.2426470588235292,0.0,0.24263584543950856,9.809155017137527e-06,0.24274812638759613,-1.8343329429626465e-05
38,1.0,0.0294117647058823,0.25,0.0147058823529411,0.24998863553628325,0.01471561100333929,0.2501010447740555,0.01468542218208313
39,1.0,0.0588235294117647,0.25,0.0294117647058822,0.24998887837864459,0.02942107175476849,0.2500954866409302,0.029392704367637634
40,1.0,0.0882352941176471,0.25,0.0441176470588233,0.24998918268829584,0.04412655998021364,0.25008924305438995,0.04410052299499512
41,1.0,0.1176470588235295,0.25,0.0588235294117645,0.2499894497450441,0.05883204564452171,0.2500835806131363,0.05880819261074066
42,1.0,0.1470588235294119,0.25,0.0735294117647056,0.24998963507823646,0.07353750802576542,0.2500777840614319,0.07351547479629517
43,1.0,0.1764705882352943,0.25,0.0882352941176467,0.2499899142421782,0.08824299182742834,0.25007185339927673,0.08822301030158997
44,1.0,0.2058823529411766,0.25,0.1029411764705878,0.24999028770253062,0.10294849099591374,0.2500661015510559,0.10293067991733551
45,1.0,0.235294117647059,0.25,0.1176470588235289,0.24999051541090012,0.11765399156138301,0.2500598132610321,0.11763854324817657
46,1.0,0.2647058823529414,0.25,0.1323529411764701,0.24999074591323733,0.13235950004309416,0.2500544339418411,0.1323462575674057
47,1.0,0.2941176470588239,0.2499999999999999,0.1470588235294112,0.24999103229492903,0.147065004799515,0.25004842877388,0.14705407619476318
48,1.0,0.3235294117647064,0.25,0.1617647058823524,0.24999137967824936,0.16177047812379897,0.2500426471233368,0.16176190972328186
49,1.0,0.3529411764705888,0.25,0.1764705882352936,0.24999159178696573,0.17647603317163885,0.2500373274087906,0.17647001147270203
50,1.0,0.3823529411764713,0.25,0.1911764705882348,0.24999192426912487,0.19118159799836576,0.2500310689210892,0.1911776214838028
51,1.0,0.4117647058823538,0.25,0.205882352941176,0.24999219249002635,0.20588710065931082,0.2500254660844803,0.20588549971580505
52,1.0,0.4411764705882362,0.25,0.2205882352941172,0.249992489349097,0.2205926242750138,0.2500194162130356,0.22059357166290283
53,1.0,0.4705882352941187,0.25,0.2352941176470585,0.24999272474087775,0.23529821261763573,0.25001370906829834,0.23530137538909912
54,1.0,0.5000000000000011,0.2499999999999999,0.2499999999999996,0.24999303836375475,0.25000377697870135,0.2500080019235611,0.2500096410512924
55,1.0,0.5294117647058832,0.25,0.2647058823529409,0.2499933352228254,0.26470932830125093,0.2500022053718567,0.2647174745798111
56,1.0,0.5588235294117656,0.25,0.2794117647058818,0.2499936290550977,0.27941486798226833,0.2499961107969284,0.27942587435245514
57,1.0,0.5882352941176479,0.25,0.2941176470588228,0.24999389867298305,0.2941204379312694,0.249990314245224,0.29413361847400665
58,1.0,0.6176470588235301,0.25,0.3088235294117641,0.24999419576488435,0.30882600136101246,0.24998468160629272,0.3088419586420059
59,1.0,0.6470588235294124,0.25,0.3235294117647054,0.24999451846815646,0.3235316136851907,0.24997884035110474,0.32355014979839325
60,1.0,0.6764705882352946,0.25,0.3382352941176466,0.2499948141630739,0.3382372041232884,0.24997319281101227,0.33825843036174774
61,1.0,0.7058823529411768,0.25,0.3529411764705877,0.2499950909987092,0.35294280480593443,0.24996764957904816,0.3529663383960724
62,1.0,0.7352941176470592,0.2500000000000001,0.367647058823529,0.2499953757505864,0.36764838988892734,0.249961256980896,0.36767472326755524
63,1.0,0.7647058823529413,0.25,0.3823529411764702,0.24999571638181806,0.3823540164157748,0.2499559223651886,0.3823833465576172
64,1.0,0.7941176470588236,0.25,0.3970588235294113,0.2499960397835821,0.3970595891587436,0.24994997680187225,0.3970916420221329
65,1.0,0.823529411764706,0.25,0.4117647058823523,0.2499963517766446,0.4117651975248009,0.24994438886642456,0.41179996728897095
66,1.0,0.8529411764705882,0.25,0.4264705882352934,0.24999660160392523,0.4264708284754306,0.24993836879730225,0.42650842666625977
67,1.0,0.8823529411764703,0.25,0.4411764705882343,0.24999692011624575,0.4411764272954315,0.2499326467514038,0.44121699035167694
68,1.0,0.9117647058823528,0.25,0.4558823529411754,0.2499972463119775,0.4558820575475693,0.24992673099040985,0.45592544972896576
69,1.0,0.941176470588235,0.25,0.470588235294117,0.24999754736199975,0.4705877215601504,0.2499212771654129,0.47063423693180084
70,1.0,0.9705882352941172,0.25,0.4852941176470584,0.2499978723935783,0.4852933152578771,0.24991518259048462,0.48534296452999115
71,0.9705882352941176,1.0,0.2426470588235295,0.5000000000000001,0.2426458541303873,0.4999991327058524,0.2425571084022522,0.5000555366277695
72,0.9411764705882352,1.0,0.2352941176470588,0.5,0.2352934912778437,0.499999261694029,0.2352045774459839,0.5000593066215515
73,0.9117647058823528,1.0,0.2279411764705882,0.5,0.227941173594445,0.4999993871897459,0.2278517633676529,0.5000632852315903
74,0.8823529411764705,1.0,0.2205882352941178,0.5000000000000001,0.22058888291940093,0.49999954272061586,0.22049960494041443,0.500067412853241
75,0.8529411764705881,1.0,0.2132352941176472,0.5000000000000001,0.21323654148727655,0.4999996614642441,0.21314699947834015,0.5000710189342499
76,0.8235294117647057,1.0,0.2058823529411764,0.5,0.20588419563136995,0.49999976088292897,0.20579500496387482,0.5000741630792618
77,0.7941176470588234,1.0,0.1985294117647058,0.5,0.1985318474471569,0.4999998437706381,0.1984424591064453,0.5000781416893005
78,0.7647058823529409,1.0,0.1911764705882351,0.4999999999999999,0.19117953651584685,0.4999999343417585,0.19109046459197998,0.5000818371772766
79,0.7352941176470585,1.0,0.1838235294117644,0.5,0.18382724188268185,0.5000000195577741,0.18373815715312958,0.5000851154327393
80,0.7058823529411761,1.0,0.1764705882352938,0.5,0.1764748392160982,0.5000000693835318,0.176386296749115,0.5000889152288437
81,0.6764705882352935,1.0,0.1691176470588233,0.5,0.16912259627133608,0.500000121537596,0.1690339893102646,0.5000921040773392
82,0.6470588235294111,1.0,0.1617647058823527,0.5,0.16177015006542206,0.5000001308508217,0.1616823673248291,0.5000959187746048
83,0.6176470588235287,1.0,0.1544117647058822,0.5000000000000001,0.15441788197495043,0.5000001774169505,0.15433047711849213,0.5000990927219391
84,0.5882352941176462,1.0,0.1470588235294115,0.5000000000000001,0.1470655279699713,0.5000001708976924,0.14697830379009247,0.5001028627157211
85,0.5588235294117638,1.0,0.139705882352941,0.5000000000000001,0.13971322355791926,0.5000001545995474,0.1396266222000122,0.5001058131456375
86,0.5294117647058814,1.0,0.1323529411764704,0.5000000000000001,0.13236087071709335,0.5000001678708941,0.13227510452270508,0.5001093745231628
87,0.4999999999999989,1.0,0.1249999999999999,0.5,0.12500851601362228,0.5000001364387572,0.12492337822914124,0.50011245906353
88,0.4705882352941167,1.0,0.1176470588235296,0.4999999999999999,0.11765618063509464,0.5000000931322575,0.1175716370344162,0.5001153349876404
89,0.4411764705882344,1.0,0.110294117647059,0.5000000000000001,0.11030384991317987,0.5000000284053385,0.11022020876407623,0.5001181960105896
90,0.4117647058823521,1.0,0.1029411764705886,0.5,0.10295153385959566,0.5000000121071935,0.10286875069141388,0.5001211911439896
91,0.3823529411764699,1.0,0.095588235294118,0.5,0.09559918730519712,0.4999999024439603,0.09551741182804108,0.5001245588064194
92,0.3529411764705876,1.0,0.0882352941176475,0.5,0.08824683539569378,0.49999984074383974,0.08816587924957275,0.5001275092363358
93,0.3235294117647054,1.0,0.0808823529411767,0.5,0.08089447417296469,0.4999997310806066,0.08081500232219696,0.5001301914453506
94,0.2941176470588231,1.0,0.0735294117647061,0.5,0.07354216952808201,0.4999996260739863,0.07346375286579132,0.5001330673694611
95,0.2647058823529408,1.0,0.0661764705882356,0.5,0.06618986185640097,0.4999995029065758,0.0661127120256424,0.5001361072063446
96,0.2352941176470586,1.0,0.0588235294117651,0.4999999999999999,0.0588375071529299,0.49999937461689115,0.058761388063430786,0.5001387149095535
97,0.2058823529411764,1.0,0.0514705882352944,0.5,0.05148514802567661,0.4999992202501744,0.05141058564186096,0.5001413524150848
98,0.176470588235294,1.0,0.0441176470588238,0.5000000000000001,0.04413286526687443,0.4999990873038769,0.04405924677848816,0.5001441836357117
99,0.1470588235294118,1.0,0.036764705882353,0.5,0.036780462600290775,0.4999989294447005,0.036708682775497437,0.5001469105482101
100,0.1176470588235296,1.0,0.0294117647058824,0.5,0.029428124893456697,0.49999874643981457,0.029357820749282837,0.5001489967107773
101,0.0882352941176473,1.0,0.0220588235294118,0.5000000000000001,0.02207580558024347,0.49999858089722693,0.022006839513778687,0.5001518875360489
102,0.058823529411765,1.0,0.0147058823529412,0.5,0.014723487896844745,0.49999837880022824,0.014656111598014832,0.500153973698616
103,0.0294117647058826,1.0,0.0073529411764706,0.5,0.00737116951495409,0.4999981354922056,0.007305562496185303,0.5001564472913742
104,0.0,0.9705882352941176,0.0,0.4852941176470586,1.8283026292920113e-05,0.4852917727548629,-4.5552849769592285e-05,0.48544932901859283
105,0.0,0.9411764705882352,0.0,0.4705882352941176,1.7711427062749863e-05,0.47058562631718814,-4.614889621734619e-05,0.47074002027511597
