Node_no.,x_coor,y_coor,u_x,u_y,u_x_low,u_y_low,u_x_high,u_y_high
1,0.0,0.0,6.122553444623996e-19,0.0,-1.0207295417785645e-06,-6.108079105615616e-06,-8.749961853027344e-05,-4.187226295471191e-06
2,1.0,0.0,0.15,0.0,0.14999349042773247,-4.973961040377617e-06,0.15008428692817688,1.658499240875244e-05
3,1.0,1.0,0.15,0.3,0.1500052474439144,0.30001038196496665,0.15019094944000244,0.2999911606311798
4,0.0,1.0,0.0,0.3,5.252659320831299e-07,0.3000059451442212,5.608797073364258e-05,0.29987771809101105
5,0.0294117647058823,0.0,0.0044117647058823,0.0,0.004410561174154282,-5.7604629546403885e-06,0.00432935357093811,-3.0994415283203125e-06
6,0.0588235294117647,0.0,0.0088235294117646,0.0,0.008822031319141388,-5.494803190231323e-06,0.008746922016143799,-1.564621925354004e-06
7,0.0882352941176471,0.0,0.0132352941176469,0.0,0.013233568519353867,-5.224952474236488e-06,0.013164371252059937,-8.344650268554688e-07
8,0.1176470588235295,0.0,0.0176470588235293,0.0,0.017645154148340225,-4.943693056702614e-06,0.017581939697265625,-1.1920928955078125e-07
9,0.1470588235294119,0.0,0.0220588235294116,0.0,0.022056687623262405,-4.747416824102402e-06,0.02199891209602356,1.1771917343139648e-06
10,0.1764705882352943,0.0,0.0264705882352939,0.0,0.026468239724636078,-4.47477214038372e-06,0.026415884494781494,2.3692846298217773e-06
11,0.2058823529411766,0.0,0.0308823529411763,0.0,0.030879829078912735,-4.310626536607742e-06,0.030832886695861816,2.8014183044433594e-06
12,0.235294117647059,0.0,0.0352941176470586,0.0,0.035291366279125214,-4.146713763475418e-06,0.03525039553642273,3.7103891372680664e-06
13,0.2647058823529414,0.0,0.039705882352941,0.0,0.03970298171043396,-3.984197974205017e-06,0.039667755365371704,5.125999450683594e-06
14,0.2941176470588239,0.0,0.0441176470588233,0.0,0.04411450773477554,-3.7762802094221115e-06,0.04408499598503113,5.543231964111328e-06
15,0.3235294117647064,0.0,0.0485294117647056,0.0,0.04852616414427757,-3.6642886698246002e-06,0.04850161075592041,6.601214408874512e-06
