Node_no.,x_coor,y_coor,u_x,u_y,u_x_low,u_y_low,u_x_high,u_y_high
1,0.0,0.0,6.122553444624042e-19,0.0,6.789341568946838e-07,-8.130446076393127e-06,-6.505846977233887e-05,7.439032196998596e-05
2,1.0,0.0,0.15,0.0,0.14999835193157196,9.81055200099945e-06,0.14986172318458557,2.8881244361400604e-05
3,1.0,1.0,0.15,0.3,0.15001966804265976,0.30001460015773773,0.14999082684516907,0.30021983198821545
4,0.0,1.0,0.0,0.3,5.431473255157471e-06,0.30002074129879475,-0.00011676549911499023,0.3001818861812353
5,0.0294117647058823,0.0,0.0044117647058823,0.0,0.0044122058898210526,-8.326023817062378e-06,0.004355043172836304,6.327219307422638e-05
6,0.0588235294117647,0.0,0.0088235294117647,0.0,0.008823747746646404,-8.50670039653778e-06,0.008774429559707642,5.2712857723236084e-05
7,0.0882352941176471,0.0,0.013235294117647,0.0,0.01323530450463295,-8.540228009223938e-06,0.013193100690841675,4.253443330526352e-05
8,0.1176470588235295,0.0,0.0176470588235294,0.0,0.017646867781877518,-8.60355794429779e-06,0.017611205577850342,3.328453749418259e-05
9,0.1470588235294119,0.0,0.0220588235294117,0.0,0.022058461792767048,-8.58306884765625e-06,0.022028744220733643,2.4355947971343994e-05
10,0.1764705882352943,0.0,0.0264705882352941,0.0,0.026470033451914787,-8.575618267059326e-06,0.026445448398590088,1.614447683095932e-05
11,0.2058823529411766,0.0,0.0308823529411764,0.0,0.030881620943546295,-8.460134267807007e-06,0.030861705541610718,8.35862010717392e-06
12,0.235294117647059,0.0,0.0352941176470587,0.0,0.035293230786919594,-8.352100849151611e-06,0.03527757525444031,1.5106052160263062e-06
13,0.2647058823529414,0.0,0.0397058823529411,0.0,0.03970487415790558,-8.106231689453125e-06,0.039692461490631104,-4.854053258895874e-06
14,0.2941176470588239,0.0,0.0441176470588234,0.0,0.04411650821566582,-7.955357432365417e-06,0.044106751680374146,-1.0792165994644165e-05
15,0.3235294117647064,0.0,0.0485294117647058,0.0,0.04852811247110367,-7.735565304756165e-06,0.04852038621902466,-1.6119331121444702e-05
16,0.3529411764705888,0.0,0.0529411764705881,0.0,0.05293982569128275,-7.4356794357299805e-06,0.052933573722839355,-2.0800158381462097e-05
17,0.3823529411764713,0.0,0.0573529411764704,0.0,0.057351463474333286,-7.068738341331482e-06,0.05734610557556152,-2.4829059839248657e-05
18,0.4117647058823538,0.0,0.0617647058823528,0.0,0.06176314316689968,-6.666406989097595e-06,0.061757802963256836,-2.8067268431186676e-05
19,0.4411764705882362,0.0,0.0661764705882352,0.0,0.06617484427988529,-6.2640756368637085e-06,0.06616905331611633,-3.0936673283576965e-05
20,0.4705882352941187,0.0,0.0705882352941175,0.0,0.07058649323880672,-5.81890344619751e-06,0.07057937979698181,-3.3585354685783386e-05
21,0.5000000000000011,0.0,0.075,0.0,0.07499821484088898,-5.27501106262207e-06,0.07498964667320251,-3.4972093999385834e-05
22,0.5294117647058832,0.0,0.0794117647058823,0.0,0.07940993830561638,-4.76837158203125e-06,0.07939881086349487,-3.6129727959632874e-05
23,0.5588235294117656,0.0,0.0838235294117647,0.0,0.08382163569331169,-4.0996819734573364e-06,0.0838075578212738,-3.628712147474289e-05
24,0.5882352941176479,0.0,0.088235294117647,0.0,0.08823337126523256,-3.520399332046509e-06,0.0882154107093811,-3.635697066783905e-05
25,0.6176470588235301,0.0,0.0926470588235294,0.0,0.09264510590583086,-2.818182110786438e-06,0.09262293577194214,-3.54936346411705e-05
26,0.6470588235294124,0.0,0.0970588235294117,0.0,0.09705684892833233,-2.0675361156463623e-06,0.09702986478805542,-3.4061260521411896e-05
27,0.6764705882352946,0.0,0.101470588235294,0.0,0.10146862920373678,-1.2665987014770508e-06,0.10143592953681946,-3.2376497983932495e-05
28,0.7058823529411768,0.0,0.1058823529411764,0.0,0.10588040668517351,-5.476176738739014e-07,0.10584136843681335,-2.986285835504532e-05
29,0.7352941176470592,0.0,0.1102941176470588,0.0,0.1102921599522233,3.1478703022003174e-07,0.11024656891822815,-2.6581808924674988e-05
30,0.7647058823529413,0.0,0.1147058823529413,0.0,0.11470392998307943,1.2274831533432007e-06,0.1146506667137146,-2.2973865270614624e-05
31,0.7941176470588236,0.0,0.1191176470588236,0.0,0.11911569535732269,2.084299921989441e-06,0.11905398964881897,-1.8654391169548035e-05
32,0.823529411764706,0.0,0.1235294117647061,0.0,0.12352750822901726,3.121793270111084e-06,0.1234569251537323,-1.368299126625061e-05
33,0.8529411764705882,0.0,0.1279411764705884,0.0,0.12793929409235716,4.148110747337341e-06,0.12785962224006653,-7.946975529193878e-06
34,0.8823529411764703,0.0,0.1323529411764707,0.0,0.1323510892689228,5.21540641784668e-06,0.1322612464427948,-2.0442530512809753e-06
35,0.9117647058823528,0.0,0.136764705882353,0.0,0.1367628937587142,6.28642737865448e-06,0.13666245341300964,4.91458922624588e-06
