Node_no.,x_coor,y_coor,u_x,u_y,u_x_low,u_y_low,u_x_high,u_y_high
1,0.0,0.0,1.0204255741039998e-18,0.0,9.257346391677856e-07,-2.3096799850463867e-06,4.710257053375244e-05,-5.1889568567276e-05
2,1.0,0.0,0.25,0.0,0.25000966154038906,1.0482966899871826e-05,0.2500531077384949,-8.93622636795044e-05
3,1.0,1.0,0.25,0.5,0.24999086558818817,0.5000087171792984,0.24994566291570663,0.49997428804636
4,0.0,1.0,0.0,0.4999999999999999,-1.5068799257278442e-05,0.49999983608722687,7.62641429901123e-05,0.4999701604247093
5,0.0294117647058823,0.0,0.0073529411764705,0.0,0.007354188710451126,-2.0116567611694336e-06,0.007395505905151367,-5.2127987146377563e-05
6,0.0588235294117647,0.0,0.0147058823529411,0.0,0.014707410708069801,-1.6838312149047852e-06,0.0147433802485466,-5.131959915161133e-05
7,0.0882352941176471,0.0,0.0220588235294116,0.0,0.022060668095946312,-1.4081597328186035e-06,0.022092536091804504,-5.197897553443909e-05
8,0.1176470588235295,0.0,0.0294117647058822,0.0,0.02941391058266163,-1.0505318641662598e-06,0.02944142371416092,-5.2012503147125244e-05
9,0.1470588235294119,0.0,0.0367647058823527,0.0,0.036767156794667244,-7.897615432739258e-07,0.036790549755096436,-5.1897019147872925e-05
10,0.1764705882352943,0.0,0.0441176470588233,0.0,0.04412037506699562,-4.991888999938965e-07,0.04414038360118866,-5.243346095085144e-05
11,0.2058823529411766,0.0,0.0514705882352939,0.0,0.051473623141646385,-1.564621925354004e-07,0.05149007588624954,-5.2500516176223755e-05
12,0.235294117647059,0.0,0.0588235294117644,0.0,0.05882685072720051,1.862645149230957e-07,0.05883996933698654,-5.28581440448761e-05
13,0.2647058823529414,0.0,0.066176470588235,0.0,0.06618006527423859,5.438923835754395e-07,0.06619054079055786,-5.383417010307312e-05
14,0.2941176470588239,0.0,0.0735294117647056,0.0,0.07353329658508301,8.344650268554688e-07,0.07354212552309036,-5.353614687919617e-05
15,0.3235294117647064,0.0,0.0808823529411762,0.0,0.08088652417063713,1.2814998626708984e-06,0.08089303970336914,-5.463510751724243e-05
16,0.3529411764705888,0.0,0.0882352941176468,0.0,0.08823974803090096,1.55717134475708e-06,0.08824425935745239,-5.5186450481414795e-05
17,0.3823529411764713,0.0,0.0955882352941173,0.0,0.09559296257793903,1.959502696990967e-06,0.0955960750579834,-5.554407835006714e-05
18,0.4117647058823538,0.0,0.1029411764705879,0.0,0.10294616781175137,2.25752592086792e-06,0.10294822603464127,-5.687028169631958e-05
19,0.4411764705882362,0.0,0.1102941176470584,0.0,0.11029939353466034,2.7045607566833496e-06,0.110300213098526,-5.7484954595565796e-05
20,0.4705882352941187,0.0,0.117647058823529,0.0,0.11765258945524693,2.995133399963379e-06,0.11765316873788834,-5.846098065376282e-05
21,0.5000000000000011,0.0,0.1249999999999995,0.0,0.1250057816505432,3.337860107421875e-06,0.12500574439764023,-6.006285548210144e-05
22,0.5294117647058832,0.0,0.1323529411764699,0.0,0.1323589701205492,3.7401914596557617e-06,0.13235937803983688,-6.029754877090454e-05
23,0.5588235294117656,0.0,0.1397058823529405,0.0,0.13971218653023243,4.075467586517334e-06,0.13971272110939026,-6.217882037162781e-05
24,0.5882352941176479,0.0,0.1470588235294112,0.0,0.14706536941230297,4.492700099945068e-06,0.14706695079803467,-6.332248449325562e-05
25,0.6176470588235301,0.0,0.1544117647058818,0.0,0.1544185671955347,4.902482032775879e-06,0.15442119538784027,-6.46449625492096e-05
26,0.6470588235294124,0.0,0.1617647058823524,0.0,0.16177172027528286,5.342066287994385e-06,0.1617754101753235,-6.611645221710205e-05
27,0.6764705882352946,0.0,0.169117647058823,0.0,0.16912492364645004,5.6549906730651855e-06,0.16913006454706192,-6.746500730514526e-05
28,0.7058823529411768,0.0,0.1764705882352937,0.0,0.1764780953526497,6.087124347686768e-06,0.17648522555828094,-6.894022226333618e-05
29,0.7352941176470592,0.0,0.1838235294117644,0.0,0.18383126519620419,6.541609764099121e-06,0.18384108692407608,-7.103011012077332e-05
30,0.7647058823529413,0.0,0.1911764705882351,0.0,0.19118442758917809,6.847083568572998e-06,0.19119619578123093,-7.241964340209961e-05
31,0.7941176470588236,0.0,0.1985294117647057,0.0,0.19853760488331318,7.405877113342285e-06,0.19855276495218277,-7.420778274536133e-05
32,0.823529411764706,0.0,0.2058823529411761,0.0,0.20589075610041618,7.703900337219238e-06,0.20590932667255402,-7.597357034683228e-05
33,0.8529411764705882,0.0,0.2132352941176467,0.0,0.21324393525719643,8.165836334228516e-06,0.21326559036970139,-7.814541459083557e-05
34,0.8823529411764703,0.0,0.2205882352941174,0.0,0.22059708461165428,8.575618267059326e-06,0.2206224575638771,-8.018314838409424e-05
35,0.9117647058823528,0.0,0.227941176470588,0.0,0.2279502209275961,9.007751941680908e-06,0.22798000276088715,-8.22991132736206e-05
36,0.941176470588235,0.0,0.2352941176470587,0.0,0.2353033646941185,9.43988561630249e-06,0.23533719778060913,-8.408725261688232e-05
37,0.9705882352941172,0.0,0.2426470588235292,0.0,0.24265649728477,9.939074516296387e-06,0.24269501119852066,-8.676201105117798e-05
38,1.0,0.0294117647058823,0.25,0.0147058823529411,0.2500093821436167,0.014716126024723053,0.2500489577651024,0.014619667083024979
39,1.0,0.0588235294117647,0.25,0.0294117647058822,0.25000911578536034,0.02942194789648056,0.25004515796899796,0.029328208416700363
40,1.0,0.0882352941176471,0.25,0.0441176470588233,0.25000882893800735,0.0441276878118515,0.25004079937934875,0.04403609037399292
41,1.0,0.1176470588235295,0.25,0.0588235294117645,0.2500085365027189,0.05883350968360901,0.2500368505716324,0.05874444916844368
42,1.0,0.1470588235294119,0.25,0.0735294117647056,0.25000819005072117,0.07353925704956055,0.25003261864185333,0.07345280796289444
43,1.0,0.1764705882352943,0.25,0.0882352941176467,0.25000784918665886,0.08824507147073746,0.2500283643603325,0.08816169947385788
44,1.0,0.2058823529411766,0.25,0.1029411764705878,0.2500074952840805,0.1029508113861084,0.25002486258745193,0.10286958143115044
45,1.0,0.235294117647059,0.25,0.1176470588235289,0.25000710040330887,0.11765658110380173,0.25002092868089676,0.11757775023579597
46,1.0,0.2647058823529414,0.25,0.1323529411764701,0.2500067166984081,0.1323624551296234,0.250017486512661,0.1322857216000557
47,1.0,0.2941176470588239,0.2499999999999999,0.1470588235294112,0.2500062920153141,0.14706822484731674,0.2500135898590088,0.14699388667941093
48,1.0,0.3235294117647064,0.25,0.1617647058823524,0.25000584311783314,0.16177405416965485,0.250010184943676,0.1617019772529602
49,1.0,0.3529411764705888,0.25,0.1764705882352936,0.2500054109841585,0.17647989839315414,0.25000646710395813,0.17641020566225052
50,1.0,0.3823529411764713,0.25,0.1911764705882348,0.25000494346022606,0.19118563830852509,0.2500026002526283,0.1911183036863804
51,1.0,0.4117647058823538,0.25,0.205882352941176,0.2500044573098421,0.20589154213666916,0.24999945610761642,0.20582617446780205
52,1.0,0.4411764705882362,0.25,0.2205882352941172,0.2500039394944906,0.2205973044037819,0.24999671429395676,0.2205340415239334
53,1.0,0.4705882352941187,0.25,0.2352941176470585,0.2500034309923649,0.235303096473217,0.24999292939901352,0.23524178564548492
54,1.0,0.5000000000000011,0.2499999999999999,0.2499999999999996,0.2500029057264328,0.2500089481472969,0.2499898076057434,0.24994934350252151
55,1.0,0.5294117647058832,0.25,0.2647058823529409,0.2500023115426302,0.2647148370742798,0.24998705089092255,0.2646572180092335
56,1.0,0.5588235294117656,0.25,0.2794117647058818,0.2500017359852791,0.27942074835300446,0.24998345226049423,0.2793649546802044
57,1.0,0.5882352941176479,0.25,0.2941176470588228,0.250001123175025,0.2941265031695366,0.24998057633638382,0.29407211020588875
58,1.0,0.6176470588235301,0.25,0.3088235294117641,0.25000053085386753,0.30883243680000305,0.24997801333665848,0.30877992883324623
59,1.0,0.6470588235294124,0.25,0.3235294117647054,0.2499998714774847,0.32353828102350235,0.24997450411319733,0.32348718121647835
60,1.0,0.6764705882352946,0.25,0.3382352941176466,0.24999922327697277,0.33824410289525986,0.2499721348285675,0.3381953425705433
61,1.0,0.7058823529411768,0.25,0.3529411764705877,0.2499985471367836,0.35294998437166214,0.24996919184923172,0.3529024235904217
62,1.0,0.7352941176470592,0.2500000000000001,0.367647058823529,0.24999786168336868,0.36765583604574203,0.24996685236692429,0.3676096647977829
63,1.0,0.7647058823529413,0.25,0.3823529411764702,0.24999714829027653,0.3823617398738861,0.2499636486172676,0.38231731206178665
64,1.0,0.7941176470588236,0.25,0.3970588235294113,0.24999643117189407,0.397067591547966,0.24996163696050644,0.39702485501766205
65,1.0,0.823529411764706,0.25,0.4117647058823523,0.24999568425118923,0.4117734730243683,0.24995902180671692,0.41173167154192924
66,1.0,0.8529411764705882,0.25,0.4264705882352934,0.2499949336051941,0.42647936940193176,0.2499568611383438,0.4264390245079994
67,1.0,0.8823529411764703,0.25,0.4411764705882343,0.24999412894248962,0.44118524342775345,0.24995441734790802,0.4411461800336838
68,1.0,0.9117647058823528,0.25,0.4558823529411754,0.24999335035681725,0.4558911398053169,0.24995199590921402,0.45585304126143456
69,1.0,0.941176470588235,0.25,0.470588235294117,0.24999254010617733,0.4705970510840416,0.24994996935129166,0.47056038305163383
70,1.0,0.9705882352941172,0.25,0.4852941176470584,0.24999168701469898,0.4853028580546379,0.2499481737613678,0.48526736721396446
